headline,date,link,compound_score,sentiment
INDIA STOCKS-Indian shares rise as financials lead broad-based gains,2025-03-17 10:33:11,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-rise-as-financials-lead-broad-based-gains-49346578/,0.5574,Positive
"HDFC Bank Plans to Sell INR 10,280 Million Bad Loans Via Swiss Challenge Auction",2025-03-13 08:37:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Plans-to-Sell-INR-10-280-Million-Bad-Loans-Via-Swiss-Challenge-Auction-49331283/,-0.4939,Negative
Asian Equities Traded in the US as American Depositary Receipts Rise in Wednesday Trading,2025-03-12 08:19:12,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Wednesday-Trading-49314401/,0.0,Neutral
INDIA STOCKS-Indian benchmarks end lower; IT index confirms bear market,2025-03-12 04:08:36,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-benchmarks-end-lower-IT-index-confirms-bear-market-49311099/,-0.296,Negative
INDIA STOCKS-Indian shares subdued as IT weakness overpowers broader gains,2025-03-12 10:20:44,/quote/stock/BHARTI-AIRTEL-LIMITED-6494412/news/INDIA-STOCKS-Indian-shares-subdued-as-IT-weakness-overpowers-broader-gains-49306110/,0.2023,Positive
Asian Equities Traded in the US as American Depositary Receipts Higher in Tuesday Trading,2025-03-11 08:11:07,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Higher-in-Tuesday-Trading-49300171/,0.0,Neutral
Mahindra Lifespace Developers Limited Appoints Vikram Goel as Chief Business Officer,2025-03-09 04:30:00,/quote/stock/MAHINDRA-LIFESPACE-DEVELO-6498510/news/Mahindra-Lifespace-Developers-Limited-Appoints-Vikram-Goel-as-Chief-Business-Officer-49285596/,-0.2263,Negative
Asian Equities Traded in the US as American Depositary Receipts Lower in Thursday Trading,2025-03-06 09:08:14,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Lower-in-Thursday-Trading-49260676/,-0.296,Negative
HDFC Bank : Indian Army & CSC Academy expand Project NAMAN to 26 new locations to support Army Veterans and their families,2025-03-06 04:30:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Indian-Army-CSC-Academy-expand-Project-NAMAN-to-26-new-locations-to-support-Army-Veter-49294902/,0.6124,Positive
HDFC Bank : signs MoU with Indian Air Force and CSC Academy; launches Project HAKK (Hawai Anubhavi Kalyan Kendra),2025-03-05 09:51:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-signs-MoU-with-Indian-Air-Force-and-CSC-Academy-launches-Project-HAKK-Hawai-Anubhavi-K-49247452/,0.0,Neutral
Indian Markets Surge on Wednesday as IT Stocks Lead Rebound Amid Short-Covering,2025-03-05 04:10:21,/quote/index/SENSEX-BSE30-7426/news/Indian-Markets-Surge-on-Wednesday-as-IT-Stocks-Lead-Rebound-Amid-Short-Covering-49242956/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Decline in Tuesday Trading,2025-03-04 09:02:12,/quote/stock/HIMAX-TECHNOLOGIES-INC-16677/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Decline-in-Tuesday-Trading-49232354/,0.0,Neutral
HDFC Bank : inaugurates ‘Bank on Wheels’ at the Branch Lobby set up for greater ease of banking at the Maha Kumbh Mela,2025-03-04 04:12:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-inaugurates-Bank-on-Wheels-at-the-Branch-Lobby-set-up-for-greater-ease-of-banking-49228735/,0.6249,Positive
"PayPal-backed Mintoak strikes India's first e-rupee related deal, worth $3.5 million, sources say",2025-03-04 12:07:08,/quote/stock/PAYPAL-HOLDINGS-INC-23377703/news/PayPal-backed-Mintoak-strikes-India-s-first-e-rupee-related-deal-worth-3-5-million-sources-say-49221001/,-0.1531,Negative
Asian Equities Traded in the US as American Depositary Receipts Fall in Friday Trading,2025-02-28 09:12:17,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Fall-in-Friday-Trading-49202080/,0.0,Neutral
"Indian Markets Slump on Friday Amid Trade War Fears, Weak Earnings",2025-02-28 04:09:11,/quote/index/SENSEX-BSE30-7426/news/Indian-Markets-Slump-on-Friday-Amid-Trade-War-Fears-Weak-Earnings-49197794/,-0.8625,Negative
"India's HDFC Bank to grow loan securitisation business over next few years, CFO says",2025-02-28 01:27:17,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-to-grow-loan-securitisation-business-over-next-few-years-CFO-says-49195495/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Decline in Thursday Trading,2025-02-27 09:18:18,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Decline-in-Thursday-Trading-49187153/,0.0,Neutral
INDIA STOCKS-Indian benchmarks end little changed; GDP data awaited,2025-02-27 03:53:12,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-benchmarks-end-little-changed-GDP-data-awaited-49181806/,-0.0258,Neutral
India's financial stocks jump as central bank further eases strict lending rules,2025-02-27 11:02:17,/quote/stock/BANDHAN-BANK-LIMITED-43199565/news/India-s-financial-stocks-jump-as-central-bank-further-eases-strict-lending-rules-49176425/,0.3182,Positive
Asian Equities Traded in the US as American Depositary Receipts Surge in Wednesday Trading,2025-02-26 09:17:11,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Surge-in-Wednesday-Trading-49170874/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Edge Lower in Tuesday Trading,2025-02-25 09:11:16,/quote/stock/JOYY-INC-11962799/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Edge-Lower-in-Tuesday-Trading-49155391/,-0.296,Negative
Asian Equities Traded in the US as American Depositary Receipts Tumble in Monday Trading,2025-02-24 09:15:12,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tumble-in-Monday-Trading-49143173/,0.0,Neutral
K2 Infragen Limited Receives an Extended Credit Facility Sanction of INR 250 Million from HDFC Bank,2025-02-23 10:17:00,/quote/stock/K2-INFRAGEN-LIMITED-167693832/news/K2-Infragen-Limited-Receives-an-Extended-Credit-Facility-Sanction-of-INR-250-Million-from-HDFC-Bank-49213513/,0.1779,Positive
"Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Friday Trading, Up 2.2% for Week",2025-02-21 09:05:08,/quote/stock/WIPRO-LIMITED-6494362/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Friday-Trading-Up-2-49128827/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Rise in Thursday Trading,2025-02-20 09:25:32,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Thursday-Trading-49116432/,0.0,Neutral
"Indian Markets Decline on Thursday as Financials, IT Stocks Weigh",2025-02-20 04:08:12,/quote/index/SENSEX-BSE30-7426/news/Indian-Markets-Decline-on-Thursday-as-Financials-IT-Stocks-Weigh-49111757/,0.0,Neutral
INDIA STOCKS-Indian benchmarks end a tad lower as financials weigh,2025-02-20 04:08:04,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-benchmarks-end-a-tad-lower-as-financials-weigh-49111774/,-0.296,Negative
"INDIA STOCKS-HDFC Bank, Maruti Suzuki weigh on Indian benchmarks",2025-02-20 11:19:23,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-HDFC-Bank-Maruti-Suzuki-weigh-on-Indian-benchmarks-49107443/,0.0,Neutral
The latest transactions by star managers,2025-02-18 08:42:21,/news/latest/The-latest-transactions-by-star-managers-49088045/,0.0,Neutral
"INDIA STOCKS-Indian benchmarks end flat as Reliance, HDFC offset weakness in earnings, trade worries",2025-02-17 04:05:11,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-benchmarks-end-flat-as-Reliance-HDFC-offset-weakness-in-earnings-trade-worries-49076446/,-0.6808,Negative
Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Friday Trading; End Week Up 2%,2025-02-14 09:04:17,/quote/stock/NOAH-HOLDINGS-LIMITED-6840814/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Friday-Trading-End-49065883/,0.0,Neutral
HDFC Bank : ‘Gift of Warmth’ Initiative Supports Vulnerable Communities During Winter in Punjab and Himachal Pradesh,2025-02-14 11:54:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Gift-of-Warmth-Initiative-Supports-Vulnerable-Communities-During-Winter-in-Punjab-49057963/,0.1531,Positive
Asian Equities Traded in the US as American Depositary Receipts Higher in Thursday Trading,2025-02-13 09:15:30,/quote/stock/HIMAX-TECHNOLOGIES-INC-16677/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Higher-in-Thursday-Trading-49052368/,0.0,Neutral
HDFC Bank : Integrates with Rajasthan Revenue Portal for Seamless Tax Payments,2025-02-12 06:03:12,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Integrates-with-Rajasthan-Revenue-Portal-for-Seamless-Tax-Payments-49034734/,0.0,Neutral
"INDIA STOCKS-Indian shares fall as US tariff concerns, earnings worries sour sentiment",2025-02-11 10:43:09,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-fall-as-US-tariff-concerns-earnings-worries-sour-sentiment-49014353/,-0.1531,Negative
Asian Equities Traded in the US as American Depositary Receipts Open Week Sharply Higher in Monday Trading,2025-02-10 09:15:21,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Sharply-Higher-in-Monday-T-49010276/,0.0,Neutral
INDIA STOCKS-Indian shares fall as Trump's tariff threats unnerve investors,2025-02-10 03:41:27,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-fall-as-Trump-s-tariff-threats-unnerve-investors-49006472/,-0.1531,Negative
INDIA STOCKS-Indian shares fall as Trump threatens new tariffs on metal imports,2025-02-10 10:18:02,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-fall-as-Trump-threatens-new-tariffs-on-metal-imports-49003932/,-0.1027,Negative
Asian Equities Traded in the US as American Depositary Receipts Tread Water in Friday Trading,2025-02-07 09:22:29,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tread-Water-in-Friday-Trading-48996401/,0.0,Neutral
INDIA STOCKS-Indian stocks dip as rate cut leaves investors wanting more,2025-02-07 04:35:15,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-stocks-dip-as-rate-cut-leaves-investors-wanting-more-48993220/,-0.2732,Negative
Asian Equities Traded in the US as American Depositary Receipts Trend Higher in Thursday Trading,2025-02-06 08:57:30,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Trend-Higher-in-Thursday-Trading-48983021/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Rise in Wednesday Trading,2025-02-05 08:59:42,/quote/stock/BAIDU-INC-8563/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Wednesday-Trading-48968716/,0.0,Neutral
Budget Review: A budget for the middle class,2025-02-05 03:15:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Budget-Review-A-budget-for-the-middle-class-48963475/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Tuesday Trading,2025-02-04 09:04:48,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Tuesday-Trading-48952964/,0.0,Neutral
INDIA STOCKS-Indian shares buck global trade war fears to log best day in a month,2025-02-04 03:48:23,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-buck-global-trade-war-fears-to-log-best-day-in-a-month-48948776/,-0.0772,Negative
Asian Equities Traded in the US as American Depositary Receipts Tumble in Monday Trading,2025-02-03 09:08:18,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tumble-in-Monday-Trading-48940263/,0.0,Neutral
"Mahindra Lifespace Developers Limited Appoints Vikram Goel as Chief Business Officer - Industrial, Effective March 10, 2025",2025-01-31 08:08:00,/quote/stock/MAHINDRA-LIFESPACE-DEVELO-6498510/news/Mahindra-Lifespace-Developers-Limited-Appoints-Vikram-Goel-as-Chief-Business-Officer-Industrial-E-48927926/,0.296,Positive
HDFC Bank Limited Announces Superannuation of V. Chakrapani as Group Head - Change Agent,2025-01-31 09:20:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Announces-Superannuation-of-V-Chakrapani-as-Group-Head-Change-Agent-48919885/,-0.2263,Negative
"Indian Markets Extend Gains as Reliance, Banking Stocks Support Rally",2025-01-30 04:11:32,/quote/index/SENSEX-BSE30-7426/news/Indian-Markets-Extend-Gains-as-Reliance-Banking-Stocks-Support-Rally-48912025/,0.7003,Positive
Asian Equities Traded in the US as American Depositary Receipts Rise in Wednesday Trading,2025-01-29 09:14:45,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Wednesday-Trading-48904128/,0.0,Neutral
HDFC Bank : Earnings Call Transcript Q3FY25,2025-01-29 03:43:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Earnings-Call-Transcript-Q3FY25-48900039/,0.0,Neutral
Asian Equities Traded in the US as ADRs Rise in Tuesday Trading,2025-01-28 09:13:22,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-ADRs-Rise-in-Tuesday-Trading-48891960/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Fall Sharply in Monday Trading,2025-01-27 08:58:37,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Fall-Sharply-in-Monday-Trading-48881752/,0.0,Neutral
"Asian Equities Traded in the US as American Depositary Receipts Nudge Higher Friday Trading, Up 2.6% for Week",2025-01-24 09:13:59,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Nudge-Higher-Friday-Trading-Up-2-6-48865816/,0.0,Neutral
"Nomura Upgrades HDFC Bank to Buy From Neutral, Raises Price Target to INR1,920 From INR1,780",2025-01-24 05:03:57,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Upgrades-HDFC-Bank-to-Buy-From-Neutral-Raises-Price-Target-to-INR1-920-From-INR1-780-48863463/,0.0,Neutral
"Nomura Upgrades HDFC Bank to Buy From Neutral, Adjusts Price Target to INR1,920 From INR1,780",2025-01-24 01:32:11,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Upgrades-HDFC-Bank-to-Buy-From-Neutral-Adjusts-Price-Target-to-INR1-920-From-INR1-780-48861476/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Ease in Thursday Trading,2025-01-23 09:26:02,/quote/stock/HIMAX-TECHNOLOGIES-INC-16677/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Ease-in-Thursday-Trading-48852801/,0.3612,Positive
HDFC Bank's Consolidated Net Profit Rises in Fiscal Q3,2025-01-23 09:25:12,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-s-Consolidated-Net-Profit-Rises-in-Fiscal-Q3-48843599/,0.4404,Positive
Asian Equities Traded in the US as American Depositary Receipts Edge Higher in Wednesday Trading,2025-01-22 09:06:58,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Edge-Higher-in-Wednesday-Trading-48839136/,0.0,Neutral
"HDFC Bank Limited, Q3 2025 Earnings Call, Jan 22, 2025",2025-01-22 06:00:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-Q3-2025-Earnings-Call-Jan-22-2025-48838270/,-0.2263,Negative
HDFC Bank: Fiscal Q3 Earnings Snapshot,2025-01-22 05:53:04,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Fiscal-Q3-Earnings-Snapshot-48836407/,0.0,Neutral
"HDFC Bank : Press Release to announce Financial Results for the quarter and nine months ended December 31, 2024.",2025-01-22 03:17:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Press-Release-to-announce-Financial-Results-for-the-quarter-and-nine-months-ended-Decemb-48834285/,0.0,Neutral
"HDFC Bank : Key Parameters Financial Results for the Quarter ended December 31, 2024.",2025-01-22 03:17:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Key-Parameters-Financial-Results-for-the-Quarter-ended-December-31-2024-48834284/,0.0,Neutral
HDFC Bank : Q3FY25 Earnings Presentation.,2025-01-22 03:17:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Q3FY25-Earnings-Presentation-48834281/,0.0,Neutral
India's HDFC Bank posts Q3 profit in line with estimates,2025-01-22 02:17:58,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-posts-Q3-profit-in-line-with-estimates-48833751/,0.4404,Positive
"HDFC Bank Limited Reports Earnings Results for the Third Quarter and Nine Months Ended December 31, 2024",2025-01-22 02:14:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Reports-Earnings-Results-for-the-Third-Quarter-and-Nine-Months-Ended-December-31-48834510/,-0.2263,Negative
India's benchmark indexes set to open marginally higher,2025-01-22 07:59:21,/quote/index/NIFTY-50-9743680/news/India-s-benchmark-indexes-set-to-open-marginally-higher-48830300/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Rise in Wednesday Trading,2025-01-15 09:01:24,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Wednesday-Trading-48771084/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Rise in Tuesday Trading,2025-01-14 09:09:39,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Tuesday-Trading-48757306/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Open Week Lower in Monday Trading,2025-01-13 09:11:16,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Lower-in-Monday-Trading-48746320/,-0.296,Negative
HDFC Bank Limited Approves the Appointment of Santhosh Iyengar Keshavan as Independent Director,2025-01-11 11:14:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Approves-the-Appointment-of-Santhosh-Iyengar-Keshavan-as-Independent-Director-48738727/,0.2023,Positive
Asian Equities Traded in the US as American Depositary Receipts Fall in Friday Trading,2025-01-10 09:08:21,/quote/stock/SIFY-TECHNOLOGIES-LIMITED-10829/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Fall-in-Friday-Trading-48730519/,0.0,Neutral
Asian Equities Traded in the US as American Depositary Receipts Decline in Wednesday Trading,2025-01-08 09:12:20,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Decline-in-Wednesday-Trading-48708287/,0.0,Neutral
HDFC Reportedly May Cut Stake in HDB Financial or Segregate Biz to Meet Overlap Rule,2025-01-08 05:50:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Reportedly-May-Cut-Stake-in-HDB-Financial-or-Segregate-Biz-to-Meet-Overlap-Rule-48702000/,-0.2732,Negative
